,min_lon,max_lon,max_height,max_width,start_time,harpnum,wavelength,fits_fullpath,label
3605,20.9886,24.2777,139,291,2018-05-12T15:41:59Z,7255,304,/data/linn/newpipe_compressed/neg/2018.05.12_15:48:00_7h@1h_AARP7255_304.fits,0
3606,-16.8179,-13.4828,69,126,2018-12-28T15:41:59Z,7329,171,/data/linn/newpipe_compressed/neg/2018.12.28_15:48:00_7h@1h_AARP7329_171.fits,0
3607,41.752,44.9062,135,251,2018-03-17T15:41:59Z,7245,211,/data/linn/newpipe_compressed/neg/2018.03.17_15:48:00_7h@1h_AARP7245_211.fits,0
3608,-7.32709,-3.75403,213,451,2018-08-22T15:41:59Z,7299,94,/data/linn/newpipe_compressed/neg/2018.08.22_15:48:00_7h@1h_AARP7299_94.fits,0
3609,-19.4331,-16.235,139,293,2018-05-09T15:41:59Z,7255,211,/data/linn/newpipe_compressed/neg/2018.05.09_15:48:00_7h@1h_AARP7255_211.fits,0
3610,-999999.0,27.0626,155,272,2018-11-14T15:41:59Z,7322,335,/data/linn/newpipe_compressed/neg/2018.11.14_15:48:00_7h@1h_AARP7322_335.fits,0
3611,-15.1602,-11.7726,193,253,2018-03-08T15:41:59Z,7241,335,/data/linn/newpipe_compressed/neg/2018.03.08_15:48:00_7h@1h_AARP7241_335.fits,0
3612,-999999.0,86.0106,293,139,2018-06-24T15:41:47Z,7269,1600,/data/linn/newpipe_compressed/neg/2018.06.24_15:48:00_7h@1h_AARP7269_1600.fits,0
3613,-999999.0,-999999.0,135,280,2018-09-10T15:41:59Z,7305,171,/data/linn/newpipe_compressed/neg/2018.09.10_15:48:00_7h@1h_AARP7305_171.fits,0
3614,-19.0932,-15.7793,129,250,2018-07-20T15:41:59Z,7287,193,/data/linn/newpipe_compressed/neg/2018.07.20_15:48:00_7h@1h_AARP7287_193.fits,0
3615,15.8796,19.138,225,453,2018-06-23T15:41:59Z,7275,94,/data/linn/newpipe_compressed/neg/2018.06.23_15:48:00_7h@1h_AARP7275_94.fits,0
3616,4.28239,7.61404,209,499,2018-08-04T15:41:59Z,7290,131,/data/linn/newpipe_compressed/neg/2018.08.04_15:48:00_7h@1h_AARP7290_131.fits,0
3617,-999999.0,-31.9591,103,222,2018-12-10T15:41:47Z,7326,1600,/data/linn/newpipe_compressed/neg/2018.12.10_15:48:00_7h@1h_AARP7326_1600.fits,0
3618,-24.7036,-21.3216,143,203,2018-06-05T15:41:59Z,7267,304,/data/linn/newpipe_compressed/neg/2018.06.05_15:48:00_7h@1h_AARP7267_304.fits,0
3619,18.3787,21.7435,430,712,2018-05-31T15:41:59Z,7262,335,/data/linn/newpipe_compressed/neg/2018.05.31_15:48:00_7h@1h_AARP7262_335.fits,0
3620,1.81971,5.39237,143,187,2018-06-07T15:41:47Z,7267,1600,/data/linn/newpipe_compressed/neg/2018.06.07_15:48:00_7h@1h_AARP7267_1600.fits,0
3621,-999999.0,-999999.0,105,182,2018-05-25T15:41:47Z,7259,1600,/data/linn/newpipe_compressed/neg/2018.05.25_15:48:00_7h@1h_AARP7259_1600.fits,0
3622,39.3734,43.0376,307,368,2018-06-29T15:41:47Z,7277,1600,/data/linn/newpipe_compressed/neg/2018.06.29_15:48:00_7h@1h_AARP7277_1600.fits,0
3623,-32.5433,-29.2041,143,283,2018-05-08T15:41:59Z,7255,193,/data/linn/newpipe_compressed/neg/2018.05.08_15:48:00_7h@1h_AARP7255_193.fits,0
3624,-999999.0,5.22781,39,79,2018-03-15T15:41:47Z,7244,1600,/data/linn/newpipe_compressed/neg/2018.03.15_15:48:00_7h@1h_AARP7244_1600.fits,0
3625,-62.9097,-58.5249,289,506,2018-06-13T15:41:47Z,7269,1600,/data/linn/newpipe_compressed/neg/2018.06.13_15:48:00_7h@1h_AARP7269_1600.fits,0
3626,-999999.0,-999999.0,61,125,2018-04-16T15:41:59Z,7249,131,/data/linn/newpipe_compressed/neg/2018.04.16_15:48:00_7h@1h_AARP7249_131.fits,0
3627,34.9625,38.2502,195,282,2018-02-28T15:41:59Z,7240,211,/data/linn/newpipe_compressed/neg/2018.02.28_15:48:00_7h@1h_AARP7240_211.fits,0
3628,-44.185,-41.0306,348,542,2018-02-07T15:41:59Z,7237,171,/data/linn/newpipe_compressed/neg/2018.02.07_15:48:00_7h@1h_AARP7237_171.fits,0
3629,78.3982,82.2493,341,242,2018-02-16T15:41:59Z,7237,304,/data/linn/newpipe_compressed/neg/2018.02.16_15:48:00_7h@1h_AARP7237_304.fits,0
3630,44.0295,47.2395,245,371,2018-08-26T15:41:59Z,7299,335,/data/linn/newpipe_compressed/neg/2018.08.26_15:48:00_7h@1h_AARP7299_335.fits,0
3631,-4.27305,-0.775704,47,77,2018-08-10T15:41:59Z,7295,171,/data/linn/newpipe_compressed/neg/2018.08.10_15:48:00_7h@1h_AARP7295_171.fits,0
3632,34.1672,37.7377,143,276,2018-05-13T15:41:47Z,7255,193,/data/linn/newpipe_compressed/neg/2018.05.13_15:48:00_7h@1h_AARP7255_193.fits,0
3633,-2.59521,0.508881,187,304,2018-12-29T15:41:59Z,7328,131,/data/linn/newpipe_compressed/neg/2018.12.29_15:48:00_7h@1h_AARP7328_131.fits,0
3634,-999999.0,-999999.0,105,182,2018-05-25T15:41:59Z,7259,171,/data/linn/newpipe_compressed/neg/2018.05.25_15:48:00_7h@1h_AARP7259_171.fits,0
3635,-999999.0,-999999.0,59,131,2018-04-17T15:41:47Z,7250,1600,/data/linn/newpipe_compressed/neg/2018.04.17_15:48:00_7h@1h_AARP7250_1600.fits,0
3636,-37.7361,-34.3529,291,407,2018-06-22T15:41:59Z,7276,304,/data/linn/newpipe_compressed/neg/2018.06.22_15:48:00_7h@1h_AARP7276_304.fits,0
3637,30.4809,33.7372,235,420,2018-08-25T15:41:47Z,7299,1600,/data/linn/newpipe_compressed/neg/2018.08.25_15:48:00_7h@1h_AARP7299_1600.fits,0
3638,33.9274,37.0586,307,479,2018-05-16T15:41:59Z,7256,304,/data/linn/newpipe_compressed/neg/2018.05.16_15:48:00_7h@1h_AARP7256_304.fits,0
3639,-999999.0,-999999.0,303,310,2018-06-21T15:41:59Z,7277,131,/data/linn/newpipe_compressed/neg/2018.06.21_15:48:00_7h@1h_AARP7277_131.fits,0
3640,-999999.0,-999999.0,97,136,2018-09-02T15:41:59Z,7303,171,/data/linn/newpipe_compressed/neg/2018.09.02_15:48:00_7h@1h_AARP7303_171.fits,0
3641,37.1838,40.4162,239,288,2018-01-20T15:41:47Z,7229,1600,/data/linn/newpipe_compressed/neg/2018.01.20_15:48:00_7h@1h_AARP7229_1600.fits,0
3642,-40.8991,-36.7274,101,226,2017-12-19T15:41:59Z,7214,193,/data/linn/newpipe_compressed/neg/2017.12.19_15:48:00_7h@1h_AARP7214_193.fits,0
3643,44.8549,48.2332,431,621,2018-06-02T15:41:59Z,7262,171,/data/linn/newpipe_compressed/neg/2018.06.02_15:48:00_7h@1h_AARP7262_171.fits,0
3644,4.69175,8.27231,255,438,2018-10-17T15:41:59Z,7312,131,/data/linn/newpipe_compressed/neg/2018.10.17_15:48:00_7h@1h_AARP7312_131.fits,0
3645,-999999.0,-999999.0,183,110,2018-05-28T15:41:47Z,7261,1600,/data/linn/newpipe_compressed/neg/2018.05.28_15:48:00_7h@1h_AARP7261_1600.fits,0
3646,-6.22924,-2.83675,105,243,2018-01-07T15:41:47Z,7224,1600,/data/linn/newpipe_compressed/neg/2018.01.07_15:48:00_7h@1h_AARP7224_1600.fits,0
3647,-55.9755,-52.2651,155,200,2018-09-02T15:41:59Z,7302,193,/data/linn/newpipe_compressed/neg/2018.09.02_15:48:00_7h@1h_AARP7302_193.fits,0
3648,15.8796,19.138,225,453,2018-06-23T15:41:47Z,7275,1600,/data/linn/newpipe_compressed/neg/2018.06.23_15:48:00_7h@1h_AARP7275_1600.fits,0
3649,35.0766,38.734,283,344,2018-08-12T15:41:59Z,7292,335,/data/linn/newpipe_compressed/neg/2018.08.12_15:48:00_7h@1h_AARP7292_335.fits,0
3650,-30.2822,-26.9823,69,130,2018-12-27T15:41:59Z,7329,171,/data/linn/newpipe_compressed/neg/2018.12.27_15:48:00_7h@1h_AARP7329_171.fits,0
3651,-15.6227,-12.157,167,301,2018-04-15T15:41:59Z,7248,211,/data/linn/newpipe_compressed/neg/2018.04.15_15:48:00_7h@1h_AARP7248_211.fits,0
3652,15.1242,18.7459,289,427,2018-06-26T15:41:59Z,7276,335,/data/linn/newpipe_compressed/neg/2018.06.26_15:48:00_7h@1h_AARP7276_335.fits,0
3653,-37.7361,-34.3529,291,407,2018-06-22T15:41:59Z,7276,211,/data/linn/newpipe_compressed/neg/2018.06.22_15:48:00_7h@1h_AARP7276_211.fits,0
3654,-19.0932,-15.7793,129,250,2018-07-20T15:41:59Z,7287,131,/data/linn/newpipe_compressed/neg/2018.07.20_15:48:00_7h@1h_AARP7287_131.fits,0
3655,48.7529,52.3464,199,252,2018-03-01T15:41:47Z,7240,1600,/data/linn/newpipe_compressed/neg/2018.03.01_15:48:00_7h@1h_AARP7240_1600.fits,0
3656,-49.9324,-45.2479,237,403,2018-07-31T15:41:59Z,7290,193,/data/linn/newpipe_compressed/neg/2018.07.31_15:48:00_7h@1h_AARP7290_193.fits,0
3657,-999999.0,-21.6522,41,101,2018-05-27T15:41:59Z,7264,335,/data/linn/newpipe_compressed/neg/2018.05.27_15:48:00_7h@1h_AARP7264_335.fits,0
3658,-26.8943,-23.5929,471,685,2018-07-12T15:41:59Z,7283,304,/data/linn/newpipe_compressed/neg/2018.07.12_15:48:00_7h@1h_AARP7283_304.fits,0
3659,36.338,39.7399,179,268,2018-09-10T15:41:59Z,7304,335,/data/linn/newpipe_compressed/neg/2018.09.10_15:48:00_7h@1h_AARP7304_335.fits,0
3660,-999999.0,32.2761,103,222,2018-12-15T15:41:59Z,7326,131,/data/linn/newpipe_compressed/neg/2018.12.15_15:48:00_7h@1h_AARP7326_131.fits,0
3661,15.1242,18.7459,289,427,2018-06-26T15:41:59Z,7276,171,/data/linn/newpipe_compressed/neg/2018.06.26_15:48:00_7h@1h_AARP7276_171.fits,0
3662,-999999.0,78.9833,185,175,2018-05-27T15:41:59Z,7261,335,/data/linn/newpipe_compressed/neg/2018.05.27_15:48:00_7h@1h_AARP7261_335.fits,0
3663,-32.5433,-29.2041,143,283,2018-05-08T15:41:59Z,7255,94,/data/linn/newpipe_compressed/neg/2018.05.08_15:48:00_7h@1h_AARP7255_94.fits,0
3664,-54.5002,-51.2511,379,209,2018-03-31T15:41:59Z,7246,193,/data/linn/newpipe_compressed/neg/2018.03.31_15:48:00_7h@1h_AARP7246_193.fits,0
3665,-999999.0,-38.8616,195,277,2018-12-26T15:41:59Z,7328,94,/data/linn/newpipe_compressed/neg/2018.12.26_15:48:00_7h@1h_AARP7328_94.fits,0
3666,-6.22649,-2.85633,331,528,2018-05-13T15:41:59Z,7256,211,/data/linn/newpipe_compressed/neg/2018.05.13_15:48:00_7h@1h_AARP7256_211.fits,0
3667,-22.2118,-18.8293,219,489,2018-08-02T15:41:59Z,7290,211,/data/linn/newpipe_compressed/neg/2018.08.02_15:48:00_7h@1h_AARP7290_211.fits,0
3668,24.123,27.5684,165,271,2018-11-26T15:41:59Z,7324,335,/data/linn/newpipe_compressed/neg/2018.11.26_15:48:00_7h@1h_AARP7324_335.fits,0
3669,-15.4975,-11.0072,107,311,2018-12-17T15:41:59Z,7327,94,/data/linn/newpipe_compressed/neg/2018.12.17_15:48:00_7h@1h_AARP7327_94.fits,0
3670,-999999.0,41.8102,105,162,2017-12-23T15:41:59Z,7215,193,/data/linn/newpipe_compressed/neg/2017.12.23_15:48:00_7h@1h_AARP7215_193.fits,0
3671,-999999.0,-999999.0,61,135,2018-06-24T15:41:59Z,7280,131,/data/linn/newpipe_compressed/neg/2018.06.24_15:48:00_7h@1h_AARP7280_131.fits,0
3672,-999999.0,-999999.0,41,73,2018-07-23T15:41:59Z,7289,94,/data/linn/newpipe_compressed/neg/2018.07.23_15:48:00_7h@1h_AARP7289_94.fits,0
3673,24.721,27.849,199,253,2018-03-11T15:41:59Z,7241,335,/data/linn/newpipe_compressed/neg/2018.03.11_15:48:00_7h@1h_AARP7241_335.fits,0
3674,-999999.0,-999999.0,139,257,2018-09-16T15:41:59Z,7305,193,/data/linn/newpipe_compressed/neg/2018.09.16_15:48:00_7h@1h_AARP7305_193.fits,0
3675,-83.2604,-79.5923,323,158,2018-05-07T15:41:59Z,7256,131,/data/linn/newpipe_compressed/neg/2018.05.07_15:48:00_7h@1h_AARP7256_131.fits,0
3676,-999999.0,-999999.0,45,104,2018-06-29T15:41:59Z,7282,193,/data/linn/newpipe_compressed/neg/2018.06.29_15:48:00_7h@1h_AARP7282_193.fits,0
3677,30.0416,33.2764,279,576,2017-12-26T15:41:59Z,7211,94,/data/linn/newpipe_compressed/neg/2017.12.26_15:48:00_7h@1h_AARP7211_94.fits,0
3678,3.06383,6.34372,83,122,2017-12-22T15:41:59Z,7213,211,/data/linn/newpipe_compressed/neg/2017.12.22_15:48:00_7h@1h_AARP7213_211.fits,0
3679,-0.242458,3.25339,105,305,2018-12-18T15:41:59Z,7327,335,/data/linn/newpipe_compressed/neg/2018.12.18_15:48:00_7h@1h_AARP7327_335.fits,0
3680,70.5445,74.4324,107,142,2018-04-20T15:41:59Z,7252,211,/data/linn/newpipe_compressed/neg/2018.04.20_15:48:00_7h@1h_AARP7252_211.fits,0
3681,-999999.0,-999999.0,181,249,2018-04-20T15:41:47Z,7248,1600,/data/linn/newpipe_compressed/neg/2018.04.20_15:48:00_7h@1h_AARP7248_1600.fits,0
3682,64.833,68.2218,251,327,2017-12-29T15:41:59Z,7211,171,/data/linn/newpipe_compressed/neg/2017.12.29_15:48:00_7h@1h_AARP7211_171.fits,0
3683,23.1784,26.6043,177,349,2018-10-01T15:41:59Z,7310,335,/data/linn/newpipe_compressed/neg/2018.10.01_15:48:00_7h@1h_AARP7310_335.fits,0
3684,-999999.0,13.4223,51,124,2017-12-24T15:41:59Z,7217,211,/data/linn/newpipe_compressed/neg/2017.12.24_15:48:00_7h@1h_AARP7217_211.fits,0
3685,-75.5982,-72.021,339,254,2018-04-19T15:41:59Z,7251,211,/data/linn/newpipe_compressed/neg/2018.04.19_15:48:00_7h@1h_AARP7251_211.fits,0
3686,78.3982,82.2493,341,242,2018-02-16T15:41:47Z,7237,1600,/data/linn/newpipe_compressed/neg/2018.02.16_15:48:00_7h@1h_AARP7237_1600.fits,0
3687,-999999.0,-41.1826,75,129,2018-09-15T15:41:59Z,7306,131,/data/linn/newpipe_compressed/neg/2018.09.15_15:48:00_7h@1h_AARP7306_131.fits,0
3688,-999999.0,23.1406,185,461,2018-12-04T15:41:59Z,7325,193,/data/linn/newpipe_compressed/neg/2018.12.04_15:48:00_7h@1h_AARP7325_193.fits,0
3689,-999999.0,23.1406,185,461,2018-12-04T15:41:59Z,7325,304,/data/linn/newpipe_compressed/neg/2018.12.04_15:48:00_7h@1h_AARP7325_304.fits,0
3690,-62.8316,-60.9929,483,395,2018-07-09T15:41:59Z,7283,304,/data/linn/newpipe_compressed/neg/2018.07.09_15:48:00_7h@1h_AARP7283_304.fits,0
3691,-999999.0,-999999.0,43,91,2018-01-20T15:41:59Z,7232,131,/data/linn/newpipe_compressed/neg/2018.01.20_15:48:00_7h@1h_AARP7232_131.fits,0
3692,53.5986,56.5995,297,337,2018-06-29T15:41:59Z,7276,193,/data/linn/newpipe_compressed/neg/2018.06.29_15:48:00_7h@1h_AARP7276_193.fits,0
3693,-37.3452,-34.016,141,261,2018-02-05T15:41:59Z,7236,94,/data/linn/newpipe_compressed/neg/2018.02.05_15:48:00_7h@1h_AARP7236_94.fits,0
3694,4.05496,7.38369,271,603,2017-12-24T15:41:59Z,7211,335,/data/linn/newpipe_compressed/neg/2017.12.24_15:48:00_7h@1h_AARP7211_335.fits,0
3695,11.4882,14.8631,139,249,2018-09-07T15:41:59Z,7302,304,/data/linn/newpipe_compressed/neg/2018.09.07_15:48:00_7h@1h_AARP7302_304.fits,0
3696,-999999.0,-999999.0,213,254,2018-03-05T15:41:59Z,7242,193,/data/linn/newpipe_compressed/neg/2018.03.05_15:48:00_7h@1h_AARP7242_193.fits,0
3697,62.6585,65.7998,251,308,2018-08-27T15:41:59Z,7300,335,/data/linn/newpipe_compressed/neg/2018.08.27_15:48:00_7h@1h_AARP7300_335.fits,0
3698,-37.8133,-35.6577,135,225,2018-10-15T15:41:59Z,7313,131,/data/linn/newpipe_compressed/neg/2018.10.15_15:48:00_7h@1h_AARP7313_131.fits,0
3699,-999999.0,-999999.0,43,91,2018-01-20T15:41:59Z,7232,211,/data/linn/newpipe_compressed/neg/2018.01.20_15:48:00_7h@1h_AARP7232_211.fits,0
3700,-999999.0,-999999.0,173,353,2018-09-28T15:41:47Z,7310,1600,/data/linn/newpipe_compressed/neg/2018.09.28_15:48:00_7h@1h_AARP7310_1600.fits,0
3701,-8.58671,-5.02566,103,226,2018-12-12T15:41:59Z,7326,335,/data/linn/newpipe_compressed/neg/2018.12.12_15:48:00_7h@1h_AARP7326_335.fits,0
3702,-59.2862,-55.9216,319,361,2018-05-09T15:41:47Z,7256,1600,/data/linn/newpipe_compressed/neg/2018.05.09_15:48:00_7h@1h_AARP7256_1600.fits,0
3703,37.6739,40.947,167,316,2018-11-17T15:41:59Z,7323,131,/data/linn/newpipe_compressed/neg/2018.11.17_15:48:00_7h@1h_AARP7323_131.fits,0
3704,-999999.0,-999999.0,63,133,2018-04-14T15:41:59Z,7249,335,/data/linn/newpipe_compressed/neg/2018.04.14_15:48:00_7h@1h_AARP7249_335.fits,0
3705,11.4104,14.8382,167,301,2018-04-17T15:41:47Z,7248,1600,/data/linn/newpipe_compressed/neg/2018.04.17_15:48:00_7h@1h_AARP7248_1600.fits,0
3706,-999999.0,-12.442,99,236,2017-12-21T15:41:59Z,7214,94,/data/linn/newpipe_compressed/neg/2017.12.21_15:48:00_7h@1h_AARP7214_94.fits,0
3707,12.9286,16.3203,461,715,2018-07-15T15:41:59Z,7283,131,/data/linn/newpipe_compressed/neg/2018.07.15_15:48:00_7h@1h_AARP7283_131.fits,0
3708,-28.062,-25.4132,107,306,2018-12-16T15:41:59Z,7327,335,/data/linn/newpipe_compressed/neg/2018.12.16_15:48:00_7h@1h_AARP7327_335.fits,0
3709,10.5033,13.9275,165,276,2018-11-25T15:41:59Z,7324,171,/data/linn/newpipe_compressed/neg/2018.11.25_15:48:00_7h@1h_AARP7324_171.fits,0
3710,-999999.0,-39.362,149,220,2018-09-02T15:41:47Z,7301,1600,/data/linn/newpipe_compressed/neg/2018.09.02_15:48:00_7h@1h_AARP7301_1600.fits,0
3711,-999999.0,-999999.0,183,110,2018-05-28T15:41:59Z,7261,211,/data/linn/newpipe_compressed/neg/2018.05.28_15:48:00_7h@1h_AARP7261_211.fits,0
3712,-999999.0,-999999.0,151,144,2018-02-02T15:41:59Z,7236,131,/data/linn/newpipe_compressed/neg/2018.02.02_15:48:00_7h@1h_AARP7236_131.fits,0
3713,8.38515,11.8082,324,624,2018-02-11T15:41:47Z,7237,1600,/data/linn/newpipe_compressed/neg/2018.02.11_15:48:00_7h@1h_AARP7237_1600.fits,0
3714,-56.8148,-53.7844,167,281,2018-05-22T15:41:59Z,7260,94,/data/linn/newpipe_compressed/neg/2018.05.22_15:48:00_7h@1h_AARP7260_94.fits,0
3715,-999999.0,51.8202,289,300,2018-08-13T15:41:59Z,7292,335,/data/linn/newpipe_compressed/neg/2018.08.13_15:48:00_7h@1h_AARP7292_335.fits,0
3716,-5.20708,-1.85576,316,626,2018-02-10T15:41:59Z,7237,94,/data/linn/newpipe_compressed/neg/2018.02.10_15:48:00_7h@1h_AARP7237_94.fits,0
3717,46.4403,49.505,311,417,2018-05-17T15:41:59Z,7256,171,/data/linn/newpipe_compressed/neg/2018.05.17_15:48:00_7h@1h_AARP7256_171.fits,0
3718,20.4607,23.8642,223,479,2018-08-24T15:41:59Z,7300,94,/data/linn/newpipe_compressed/neg/2018.08.24_15:48:00_7h@1h_AARP7300_94.fits,0
3719,10.5069,13.6803,215,416,2018-04-05T15:41:47Z,7246,1600,/data/linn/newpipe_compressed/neg/2018.04.05_15:48:00_7h@1h_AARP7246_1600.fits,0
3720,36.4767,39.7541,185,362,2018-05-24T15:41:59Z,7261,171,/data/linn/newpipe_compressed/neg/2018.05.24_15:48:00_7h@1h_AARP7261_171.fits,0
3721,-999999.0,-999999.0,145,248,2018-05-14T15:41:59Z,7255,171,/data/linn/newpipe_compressed/neg/2018.05.14_15:48:00_7h@1h_AARP7255_171.fits,0
3722,-3.18355,0.141842,131,310,2018-08-18T15:41:59Z,7298,171,/data/linn/newpipe_compressed/neg/2018.08.18_15:48:00_7h@1h_AARP7298_171.fits,0
3723,36.9029,40.3108,161,331,2018-05-29T15:41:59Z,7260,211,/data/linn/newpipe_compressed/neg/2018.05.29_15:48:00_7h@1h_AARP7260_211.fits,0
3724,-999999.0,-999999.0,171,143,2018-11-20T15:41:59Z,7323,304,/data/linn/newpipe_compressed/neg/2018.11.20_15:48:00_7h@1h_AARP7323_304.fits,0
3725,-999999.0,-999999.0,95,140,2018-09-07T15:41:59Z,7303,193,/data/linn/newpipe_compressed/neg/2018.09.07_15:48:00_7h@1h_AARP7303_193.fits,0
3726,-999999.0,-61.8698,149,192,2018-02-03T15:41:59Z,7236,335,/data/linn/newpipe_compressed/neg/2018.02.03_15:48:00_7h@1h_AARP7236_335.fits,0
3727,-68.251,-64.7789,259,189,2018-08-05T15:41:59Z,7293,131,/data/linn/newpipe_compressed/neg/2018.08.05_15:48:00_7h@1h_AARP7293_131.fits,0
3728,-999999.0,-999999.0,155,202,2018-09-10T15:41:59Z,7302,335,/data/linn/newpipe_compressed/neg/2018.09.10_15:48:00_7h@1h_AARP7302_335.fits,0
3729,-2.39534,0.728085,163,271,2018-11-24T15:41:47Z,7324,1600,/data/linn/newpipe_compressed/neg/2018.11.24_15:48:00_7h@1h_AARP7324_1600.fits,0
3730,11.1424,14.5385,241,290,2018-08-11T15:41:59Z,7293,304,/data/linn/newpipe_compressed/neg/2018.08.11_15:48:00_7h@1h_AARP7293_304.fits,0
3731,-999999.0,-14.8854,75,126,2018-09-17T15:41:59Z,7309,335,/data/linn/newpipe_compressed/neg/2018.09.17_15:48:00_7h@1h_AARP7309_335.fits,0
3732,-19.9989,-16.5793,321,733,2018-06-16T15:41:59Z,7269,211,/data/linn/newpipe_compressed/neg/2018.06.16_15:48:00_7h@1h_AARP7269_211.fits,0
3733,-999999.0,-999999.0,67,118,2018-12-29T15:41:59Z,7329,94,/data/linn/newpipe_compressed/neg/2018.12.29_15:48:00_7h@1h_AARP7329_94.fits,0
3734,75.5559,76.8921,183,205,2018-12-08T15:41:47Z,7325,1600,/data/linn/newpipe_compressed/neg/2018.12.08_15:48:00_7h@1h_AARP7325_1600.fits,0
3735,-44.185,-41.0306,348,542,2018-02-07T15:41:59Z,7237,304,/data/linn/newpipe_compressed/neg/2018.02.07_15:48:00_7h@1h_AARP7237_304.fits,0
3736,-999999.0,-999999.0,77,131,2018-09-16T15:41:59Z,7309,335,/data/linn/newpipe_compressed/neg/2018.09.16_15:48:00_7h@1h_AARP7309_335.fits,0
3737,-8.09349,-4.59174,428,719,2018-05-29T15:41:59Z,7262,171,/data/linn/newpipe_compressed/neg/2018.05.29_15:48:00_7h@1h_AARP7262_171.fits,0
3738,-2.03588,1.53829,159,293,2018-04-16T15:41:59Z,7248,131,/data/linn/newpipe_compressed/neg/2018.04.16_15:48:00_7h@1h_AARP7248_131.fits,0
3739,9.07566,12.5872,165,283,2018-09-08T15:41:59Z,7304,94,/data/linn/newpipe_compressed/neg/2018.09.08_15:48:00_7h@1h_AARP7304_94.fits,0
3740,18.1341,21.2631,221,486,2018-08-05T15:41:59Z,7290,211,/data/linn/newpipe_compressed/neg/2018.08.05_15:48:00_7h@1h_AARP7290_211.fits,0
3741,-32.025,-28.3401,279,358,2018-08-07T15:41:59Z,7292,211,/data/linn/newpipe_compressed/neg/2018.08.07_15:48:00_7h@1h_AARP7292_211.fits,0
3742,22.6188,26.204,183,395,2018-05-23T15:41:59Z,7261,335,/data/linn/newpipe_compressed/neg/2018.05.23_15:48:00_7h@1h_AARP7261_335.fits,0
3743,-999999.0,9.98351,49,85,2018-08-11T15:41:47Z,7295,1600,/data/linn/newpipe_compressed/neg/2018.08.11_15:48:00_7h@1h_AARP7295_1600.fits,0
3744,-999999.0,-999999.0,133,166,2018-01-12T15:41:47Z,7228,1600,/data/linn/newpipe_compressed/neg/2018.01.12_15:48:00_7h@1h_AARP7228_1600.fits,0
3745,33.5324,36.3361,205,316,2018-03-12T15:41:59Z,7242,171,/data/linn/newpipe_compressed/neg/2018.03.12_15:48:00_7h@1h_AARP7242_171.fits,0
3746,-11.5611,-8.11505,299,382,2018-06-25T15:41:59Z,7277,171,/data/linn/newpipe_compressed/neg/2018.06.25_15:48:00_7h@1h_AARP7277_171.fits,0
3747,-999999.0,24.837,157,355,2018-06-17T15:41:59Z,7274,211,/data/linn/newpipe_compressed/neg/2018.06.17_15:48:00_7h@1h_AARP7274_211.fits,0
3748,-46.1013,-42.5002,115,222,2018-01-04T15:41:47Z,7224,1600,/data/linn/newpipe_compressed/neg/2018.01.04_15:48:00_7h@1h_AARP7224_1600.fits,0
3749,-22.2118,-18.8293,219,489,2018-08-02T15:41:59Z,7290,94,/data/linn/newpipe_compressed/neg/2018.08.02_15:48:00_7h@1h_AARP7290_94.fits,0
3750,-18.493,-15.2549,329,619,2018-02-09T15:41:59Z,7237,211,/data/linn/newpipe_compressed/neg/2018.02.09_15:48:00_7h@1h_AARP7237_211.fits,0
3751,-999999.0,-999999.0,205,209,2018-03-02T15:41:47Z,7240,1600,/data/linn/newpipe_compressed/neg/2018.03.02_15:48:00_7h@1h_AARP7240_1600.fits,0
3752,-63.2574,-60.2172,293,310,2018-06-20T15:41:59Z,7276,304,/data/linn/newpipe_compressed/neg/2018.06.20_15:48:00_7h@1h_AARP7276_304.fits,0
3753,-22.2118,-18.8293,219,489,2018-08-02T15:41:59Z,7290,193,/data/linn/newpipe_compressed/neg/2018.08.02_15:48:00_7h@1h_AARP7290_193.fits,0
3754,-30.9405,-27.5856,73,131,2018-09-16T15:41:59Z,7306,131,/data/linn/newpipe_compressed/neg/2018.09.16_15:48:00_7h@1h_AARP7306_131.fits,0
3755,-15.1602,-11.7726,193,253,2018-03-08T15:41:59Z,7241,211,/data/linn/newpipe_compressed/neg/2018.03.08_15:48:00_7h@1h_AARP7241_211.fits,0
3756,-999999.0,-69.7666,131,166,2017-12-29T15:41:59Z,7220,131,/data/linn/newpipe_compressed/neg/2017.12.29_15:48:00_7h@1h_AARP7220_131.fits,0
3757,8.06829,11.2811,101,197,2018-01-01T15:41:47Z,7221,1600,/data/linn/newpipe_compressed/neg/2018.01.01_15:48:00_7h@1h_AARP7221_1600.fits,0
3758,-999999.0,-999999.0,139,257,2018-09-16T15:41:59Z,7305,211,/data/linn/newpipe_compressed/neg/2018.09.16_15:48:00_7h@1h_AARP7305_211.fits,0
3759,-1.72212,1.54347,115,235,2018-01-08T15:41:59Z,7227,193,/data/linn/newpipe_compressed/neg/2018.01.08_15:48:00_7h@1h_AARP7227_193.fits,0
3760,-7.20151,-3.74215,85,169,2017-12-21T15:41:59Z,7212,335,/data/linn/newpipe_compressed/neg/2017.12.21_15:48:00_7h@1h_AARP7212_335.fits,0
3761,-999999.0,86.0106,293,139,2018-06-24T15:41:59Z,7269,193,/data/linn/newpipe_compressed/neg/2018.06.24_15:48:00_7h@1h_AARP7269_193.fits,0
